Detected m/z (primary)	RT Start	RT Apex	RT End	Charge States	Per-Charge Detected m/z	Num Charge States	Primary Charge	Monoisotopic Mass	Mono m/z (primary)	Summed Intensity	Cross-Charge Support	Num Members
329.19241	24.0440	24.3780	24.8730	4	z4:329.1924	1	4	1310.73384	328.69074	1.7679e7	1	1
331.23407	24.0440	24.0783	24.5637	4	z4:331.2341	1	4	1318.90046	330.73239	1.7408e7	1	1
423.74329	24.0440	24.0783	24.3087	2;4	z2:846.4786;z4:423.7433	2	4	1686.93041	422.73988	1.7364e7	2	2
526.29718	24.1215	24.6205	24.9632	2	z2:526.2972	1	2	1048.57310	525.29383	1.7130e7	1	1
437.21280	24.0783	24.5637	24.6205	2	z2:437.2128	1	2	870.40434	436.20944	1.7061e7	1	1
558.32434	24.0440	24.1522	24.3432	2	z2:558.3243	1	2	1112.62742	557.32099	1.6786e7	1	1
587.32928	24.0783	24.5637	24.9632	2	z2:587.3293	1	2	1170.63731	586.32593	1.6362e7	1	1
385.18643	24.0440	24.0783	24.3087	2;4	z2:769.3651;z4:385.1864	2	4	1534.70991	384.68475	1.6104e7	1	2
519.31238	24.0440	24.1867	24.1867	2	z2:519.3124	1	2	1034.60349	518.30902	1.6077e7	1	1
416.28592	24.0783	24.5637	24.9632	2	z2:416.2859	1	2	828.55058	415.28256	1.5789e7	1	1
633.30823	24.3432	24.8227	24.9632	2;4	z2:633.3082;z4:317.1580	2	2	1262.59523	632.30489	1.5762e7	2	2
501.78275	24.6987	24.7837	24.9632	2;4	z2:1002.5555;z4:501.7827	2	4	1999.08776	500.77922	1.5685e7	2	2
618.30865	24.0440	24.0440	24.4332	2;4	z2:618.3087;z4:309.6579	2	2	1232.59597	617.30526	1.5668e7	2	2
520.27954	24.7448	24.8730	24.9632	2	z2:520.2795	1	2	1036.53782	519.27619	1.5617e7	1	1
445.27591	24.0440	24.3780	24.5637	2	z2:445.2759	1	2	886.53056	444.27255	1.5546e7	1	1
545.32898	24.0440	24.2738	24.7448	1	z1:545.3290	1	1	545.32506	546.33233	1.5516e7	1	1
363.19855	24.0440	24.3087	24.7837	2	z2:363.1985	1	2	722.37583	362.19519	1.5427e7	1	1
439.72617	24.0440	24.3087	24.7448	2;4	z2:878.4454;z4:439.7262	2	4	1750.86220	438.72283	1.5424e7	2	2
432.24524	24.0440	24.0783	24.5637	2	z2:432.2452	1	2	860.46922	431.24188	1.5359e7	1	1
487.36005	24.0783	24.5637	24.9632	2	z2:487.3600	1	2	970.69883	486.35669	1.5320e7	1	1
387.73834	24.6987	24.7448	24.8730	2;4	z2:774.4701;z4:387.7383	2	4	1542.91095	386.73501	1.5276e7	2	2
416.26025	24.3432	24.7837	24.9363	1	z1:416.2603	1	1	415.25298	416.26025	1.5141e7	1	1
458.29626	24.4808	24.9363	24.9632	2	z2:458.2963	1	2	912.57127	457.29291	1.5064e7	1	1
494.23505	24.0440	24.4332	24.9125	1	z1:494.2350	1	1	493.22777	494.23505	1.5002e7	1	1
717.35120	24.3780	24.8730	24.9632	2;4	z2:717.3512;z4:359.1798	2	2	1428.67442	715.34449	1.4984e7	1	2
588.30933	24.2253	24.6987	24.9632	2	z2:588.3093	1	2	1172.59739	587.30597	1.4955e7	1	1
378.70267	24.6205	24.8730	24.9632	2	z2:378.7027	1	2	754.38743	378.20099	1.4938e7	1	1
535.75427	24.4808	24.5637	24.8730	2;4;6	z2:1070.5033;z4:535.7543;z6:357.5061	3	4	2134.97577	534.75122	1.4830e7	2	3
356.17917	24.3432	24.6553	24.9632	2;4	z2:710.3467;z4:356.1792	2	4	1414.66539	354.67362	1.4748e7	1	2
719.36627	24.6205	24.8227	24.9632	2;4	z2:719.3663;z4:360.1876	2	2	1432.70597	717.36026	1.4579e7	2	2
549.79742	24.7448	24.7837	24.8730	4	z4:549.7974	1	4	2191.14717	548.79407	1.4548e7	1	1
303.67642	24.6205	24.7837	24.9632	2;4	z2:606.3441;z4:303.6764	2	4	1208.66685	303.17399	1.4444e7	1	2
466.26294	24.0440	24.3087	24.3780	2;4	z2:931.5208;z4:466.2629	2	4	1857.00969	465.25970	1.4280e7	2	2
409.24414	24.0440	24.1215	24.6205	2	z2:409.2441	1	2	814.46702	408.24079	1.4237e7	1	1
631.34967	24.4332	24.6987	24.9632	2	z2:631.3497	1	2	1258.67808	630.34632	1.4131e7	1	1
373.70569	24.0440	24.3780	24.5127	2;4	z2:746.4042;z4:373.7057	2	4	1486.78050	372.70240	1.3973e7	1	2
432.21979	24.1215	24.6205	24.9125	2	z2:432.2198	1	2	860.41831	431.21643	1.3890e7	1	1
604.32947	24.4808	24.9632	24.9632	1	z1:604.3295	1	1	602.31884	603.32611	1.3868e7	1	1
395.20782	24.4808	24.9125	24.9632	2;4	z2:789.4104;z4:395.2078	2	4	1572.78943	394.20463	1.3785e7	2	2
389.25003	24.6205	24.6987	24.9632	2	z2:389.2500	1	2	774.47880	388.24668	1.3712e7	1	1
494.25995	24.4808	24.9125	24.9632	2	z2:494.2599	1	2	984.49863	493.25659	1.3665e7	1	1
407.76077	24.8730	24.9125	24.9632	2;4	z2:814.5145;z4:407.7608	2	4	1623.00108	406.75755	1.3458e7	1	2
464.23438	24.6987	24.9125	24.9632	4	z4:464.2344	1	4	1848.89497	463.23102	1.3307e7	1	1
499.29904	24.0440	24.5127	24.9632	2	z2:499.2990	1	2	994.57682	498.29569	1.3251e7	1	1
606.34406	24.2738	24.2738	24.7448	2	z2:606.3441	1	2	1208.66685	605.34070	1.3021e7	1	1
506.28687	24.2738	24.3780	24.6553	4;6	z4:506.2869;z6:337.8611	2	4	2017.10682	505.28398	1.2988e7	2	2
400.23654	24.5637	24.6987	24.9632	2;4	z2:799.4655;z4:400.2365	2	4	1592.90356	399.23317	1.2987e7	2	2
504.24011	24.0440	24.4332	24.8730	1	z1:504.2401	1	1	503.23284	504.24011	1.2909e7	1	1
575.30353	24.1867	24.4808	24.9632	2	z2:575.3035	1	2	1146.58579	574.30017	1.2750e7	1	1
330.69263	24.0440	24.1867	24.6553	2;4	z2:660.3773;z4:330.6926	2	4	1316.73463	330.19093	1.2737e7	2	2
542.26727	24.0440	24.3087	24.7448	2	z2:542.2673	1	2	1080.51328	541.26392	1.2712e7	1	1
565.30792	24.1215	24.5637	24.9632	1	z1:565.3079	1	1	562.29394	563.30121	1.2613e7	1	1
308.20023	24.0440	24.0783	24.5127	2;4	z2:615.3940;z4:308.2002	2	4	1226.76565	307.69869	1.2552e7	2	2
345.20081	24.0440	24.0440	24.4332	2;4	z2:689.3939;z4:345.2008	2	4	1374.76729	344.69910	1.2549e7	2	2
402.26978	24.0440	24.3780	24.3780	2	z2:402.2698	1	2	800.51829	401.26642	1.2481e7	1	1
502.29703	24.2253	24.6987	24.9632	1	z1:502.2970	1	1	501.28975	502.29703	1.2453e7	1	1
485.28329	24.0440	24.3087	24.5127	1	z1:485.2833	1	1	484.27602	485.28329	1.2407e7	1	1
460.25055	24.3087	24.7837	24.9632	2	z2:460.2505	1	2	916.47984	459.24719	1.2304e7	1	1
577.25580	24.2738	24.7448	24.9363	1	z1:577.2558	1	1	574.24181	575.24909	1.2288e7	1	1
743.32031	24.3780	24.8730	24.9632	2	z2:743.3203	1	2	1480.61265	741.31360	1.2268e7	1	1
576.29803	24.3432	24.8227	24.9632	4	z4:576.2980	1	4	2295.14290	574.79300	1.2263e7	1	1
461.23517	24.0440	24.3780	24.7448	2	z2:461.2352	1	2	918.44907	460.23181	1.2250e7	1	1
401.28693	24.7837	24.9363	24.9632	2	z2:401.2869	1	2	798.55259	400.28357	1.2223e7	1	1
682.31561	24.0440	24.3780	24.5637	2;4	z2:682.3156;z4:341.6611	2	2	1360.60945	681.31200	1.2194e7	2	2
414.24600	24.0440	24.1867	24.3432	2	z2:414.2460	1	2	824.47074	413.24265	1.2189e7	1	1
323.20474	24.0440	24.1522	24.5127	2;4	z2:645.4020;z4:323.2047	2	4	1286.78307	322.70304	1.2143e7	2	2
491.23889	24.0440	24.3087	24.5637	2	z2:491.2389	1	2	978.45652	490.23554	1.2052e7	1	1
610.29236	24.0440	24.1522	24.5637	2;4	z2:610.2924;z4:305.6505	2	2	1216.56405	609.28930	1.2049e7	2	2
756.40039	24.6205	24.8730	24.9632	2	z2:756.4004	1	2	1506.77281	754.39368	1.2047e7	1	1
471.29236	24.3780	24.8730	24.9632	1	z1:471.2924	1	1	471.28844	472.29571	1.2011e7	1	1
399.68951	24.1522	24.6553	24.8730	2;4	z2:798.3734;z4:399.6895	2	4	1590.71873	398.68696	1.1899e7	1	2
378.73886	24.8730	24.9363	24.9632	2;4	z2:756.4711;z4:378.7389	2	4	1508.91963	378.23718	1.1880e7	1	2
562.28064	24.4808	24.9632	24.9632	2	z2:562.2806	1	2	1120.54002	561.27728	1.1656e7	1	1
377.22147	24.0440	24.1867	24.6553	2	z2:377.2215	1	2	750.42167	376.21811	1.1653e7	1	1
319.69669	24.4808	24.8227	24.9632	2;4	z2:638.3848;z4:319.6967	2	4	1272.75045	319.19489	1.1619e7	2	2
574.31934	24.6987	24.7448	24.9632	1	z1:574.3193	1	1	571.30535	572.31263	1.1606e7	1	1
302.68610	24.0440	24.0783	24.3780	2;4	z2:604.3660;z4:302.6861	2	4	1204.70930	302.18460	1.1578e7	2	2
397.19083	24.0783	24.5637	24.9363	2;4	z2:793.3766;z4:397.1908	2	4	1582.74458	396.69342	1.1576e7	1	3
419.22333	24.3087	24.7837	24.9632	2	z2:419.2233	1	2	834.42539	418.21997	1.1431e7	1	1
643.34082	24.6987	24.9632	24.9632	2	z2:643.3408	1	2	1282.66038	642.33747	1.1359e7	1	1
646.37567	24.0440	24.2738	24.6553	2;4	z2:646.3757;z4:324.6951	2	2	1288.73008	645.37232	1.1303e7	1	2
316.19235	24.0440	24.0783	24.2738	4	z4:316.1924	1	4	1256.72688	315.18900	1.1286e7	1	1
481.75018	24.5637	24.8730	24.9632	2;4;6	z2:962.4900;z4:481.7502;z6:321.5023	3	4	1918.95764	480.74669	1.1282e7	2	3
343.19699	24.6987	24.9363	24.9632	2;4	z2:685.3866;z4:343.1970	2	4	1366.75206	342.69529	1.1271e7	2	2
504.26581	24.2253	24.5637	24.9632	1	z1:504.2658	1	1	504.26189	505.26916	1.1196e7	1	1
605.30737	24.1522	24.3087	24.4332	2	z2:605.3074	1	2	1206.59348	604.30402	1.1181e7	1	1
491.78647	24.9125	24.9363	24.9632	2;4	z2:982.5654;z4:491.7865	2	4	1959.10328	490.78310	1.1150e7	2	2
445.25107	24.1215	24.6205	24.7837	2	z2:445.2511	1	2	886.48087	444.24771	1.1115e7	1	1
317.21771	24.0440	24.0783	24.5637	4	z4:317.2177	1	4	1262.83503	316.71603	1.1093e7	1	1
718.40857	24.8227	24.9363	24.9632	2;4	z2:718.4086;z4:359.7076	2	2	1430.78881	716.40168	1.1092e7	2	2
327.19531	24.4808	24.5127	24.9125	2;4	z2:653.3833;z4:327.1953	2	4	1302.74542	326.69363	1.1087e7	2	2
390.22394	24.9125	24.9632	24.9632	2;4	z2:779.4411;z4:390.2239	2	4	1552.85341	389.22063	1.1087e7	2	2
418.20358	24.6987	24.6987	24.9632	2	z2:418.2036	1	2	832.38590	417.20023	1.1002e7	1	1
485.27118	24.3780	24.8730	24.9632	2	z2:485.2712	1	2	966.52110	484.26782	1.1001e7	1	1
374.23990	24.0440	24.0783	24.5637	2	z2:374.2399	1	2	744.45853	373.23654	1.0928e7	1	1
459.25604	24.6553	24.6987	24.9632	2;4;6	z2:917.5013;z4:459.2560;z6:306.5063	3	4	1828.98008	458.25230	1.0903e7	2	3
476.80066	24.1522	24.1867	24.3432	4;6	z4:476.8007;z6:318.2020	2	4	1899.15775	475.79671	1.0894e7	2	2
444.28000	24.0440	24.3087	24.3432	5	z5:444.2800	1	5	2212.35019	443.47731	1.0806e7	1	1
375.22388	24.0440	24.3087	24.4332	2	z2:375.2239	1	2	746.42649	374.22052	1.0795e7	1	1
571.32013	24.0440	24.5127	24.7837	2	z2:571.3201	1	2	1138.61900	570.31677	1.0680e7	1	1
676.35144	24.5127	24.8730	24.9632	2;4	z2:676.3514;z4:338.6790	2	2	1348.68162	675.34809	1.0662e7	1	2
450.70898	24.6987	24.9125	24.9632	2;4	z2:900.4125;z4:450.7090	2	4	1794.79453	449.70591	1.0597e7	2	2
466.24011	24.4332	24.9125	24.9632	1	z1:466.2401	1	1	465.23284	466.24011	1.0594e7	1	1
560.30353	24.0440	24.4808	24.9632	2	z2:560.3035	1	2	1116.58579	559.30017	1.0576e7	1	1
537.24738	24.4808	24.9125	24.9632	2	z2:537.2474	1	2	1070.47349	536.24402	1.0548e7	1	1
460.27664	24.6987	24.9125	24.9125	2	z2:460.2766	1	2	916.53202	459.27329	1.0518e7	1	1
418.18744	24.5637	24.9125	24.9632	4	z4:418.1874	1	4	1664.70723	417.18408	1.0445e7	1	1
350.71362	24.4808	24.6205	24.9632	2;4	z2:700.4229;z4:350.7136	2	4	1396.81899	350.21202	1.0294e7	2	2
531.32367	24.6553	24.7837	24.9632	2	z2:531.3237	1	2	1058.62608	530.32031	1.0163e7	1	1
395.22861	24.0440	24.1867	24.2253	2	z2:395.2286	1	2	786.43595	394.22525	1.0160e7	1	1
344.20456	24.0440	24.1867	24.6553	4	z4:344.2046	1	4	1370.78242	343.70288	1.0156e7	1	1
579.32343	24.0440	24.3780	24.8730	2	z2:579.3234	1	2	1154.62559	578.32007	1.0060e7	1	1
513.27759	24.0440	24.3780	24.8730	2	z2:513.2776	1	2	1022.53391	512.27423	1.0055e7	1	1
331.23291	24.6205	24.8227	24.9632	4	z4:331.2329	1	4	1318.89583	330.73123	9.8984e6	1	1
558.32434	24.6987	24.9363	24.9632	2	z2:558.3243	1	2	1112.62742	557.32099	9.7923e6	1	1
537.76056	24.0440	24.1522	24.3780	2;4	z2:1074.5178;z4:537.7606	2	4	2142.99971	536.75720	9.7864e6	1	2
414.26990	24.4808	24.9632	24.9632	2	z2:414.2699	1	2	824.51853	413.26654	9.7639e6	1	1
390.21228	24.4332	24.9125	24.9632	2	z2:390.2123	1	2	776.40330	389.20893	9.6990e6	1	1
487.29907	24.0783	24.0783	24.4332	2	z2:487.2991	1	2	970.57688	486.29572	9.6902e6	1	1
551.28119	24.3780	24.8730	24.9632	2	z2:551.2812	1	2	1098.54112	550.27783	9.5846e6	1	1
372.20483	24.0440	24.1522	24.6205	2	z2:372.2048	1	2	740.38841	371.20148	9.2618e6	1	1
360.20047	24.3087	24.8227	24.8227	2;4	z2:719.3954;z4:360.2005	2	4	1432.76040	359.19738	9.2499e6	2	2
631.37665	24.0440	24.1867	24.2738	2	z2:631.3766	1	2	1258.73203	630.37329	9.2128e6	1	1
491.76175	24.0440	24.1215	24.3087	2;4;6	z2:982.5189;z4:491.7617;z6:328.1770	3	4	1959.00476	490.75847	9.1631e6	3	3
624.30927	24.0440	24.3087	24.3780	2;4	z2:624.3093;z4:312.6587	2	2	1244.59795	623.30625	9.1329e6	2	2
372.18719	24.0440	24.4332	24.9125	2;4	z2:743.3663;z4:372.1872	2	4	1480.70595	371.18376	9.0410e6	2	2
570.37195	24.0440	24.3780	24.8730	2	z2:570.3719	1	2	1136.72263	569.36859	8.9499e6	1	1
459.25604	24.0440	24.1522	24.6205	2	z2:459.2560	1	2	914.49082	458.25269	8.8891e6	1	1
385.21783	24.1867	24.6553	24.9632	2	z2:385.2178	1	2	766.41441	384.21448	8.8041e6	1	1
493.24225	24.6205	24.6987	24.9632	2	z2:493.2422	1	2	982.46323	492.23889	8.7695e6	1	1
701.34479	24.2253	24.6987	24.7837	2	z2:701.3448	1	2	1398.66831	700.34143	8.7440e6	1	1
403.71558	24.0440	24.1867	24.6553	4	z4:403.7156	1	4	1608.82649	403.21390	8.7236e6	1	1
576.29016	24.0440	24.5127	24.5127	2	z2:576.2902	1	2	1148.55906	575.28681	8.6868e6	1	1
617.35992	24.1867	24.6553	24.9632	2;4	z2:617.3599;z4:309.1839	2	2	1230.69892	616.35674	8.6734e6	2	2
413.72406	24.8227	24.9125	24.9632	2;4	z2:826.4398;z4:413.7241	2	4	1646.85332	412.72061	8.6496e6	2	2
465.74033	24.0440	24.1867	24.3087	2;4	z2:930.4743;z4:465.7403	2	4	1854.91894	464.73701	8.6407e6	2	2
409.21130	24.4808	24.7837	24.8730	2;4	z2:817.4164;z4:409.2113	2	4	1628.80479	408.20847	8.6128e6	1	2
660.32922	24.3780	24.8730	24.9632	1;2;4	z1:1319.6384;z2:660.3292;z4:330.6688	3	2	1316.63713	659.32584	8.5658e6	3	3
416.29715	24.0440	24.0440	24.5127	2	z2:416.2971	1	2	828.57304	415.29379	8.4774e6	1	1
322.18738	24.9125	24.9125	24.9632	4	z4:322.1874	1	4	1282.71370	321.68570	8.4391e6	1	1
388.21909	24.3432	24.4808	24.7448	2;4	z2:775.4279;z4:388.2191	2	4	1544.83322	387.21558	8.4373e6	2	2
373.72342	24.3087	24.6987	24.8227	4	z4:373.7234	1	4	1488.85786	373.22174	8.4200e6	1	1
436.72617	24.7448	24.8730	24.9632	2	z2:436.7262	1	2	869.43107	435.72281	8.3647e6	1	1
425.21375	24.0440	24.0440	24.5127	2	z2:425.2137	1	2	846.40623	424.21039	8.3485e6	1	1
536.27472	24.0440	24.1215	24.3087	2	z2:536.2747	1	2	1068.52818	535.27136	8.3138e6	1	1
546.28778	24.0440	24.5127	24.9632	2	z2:546.2878	1	2	1088.55430	545.28443	8.2998e6	1	1
509.77838	24.3087	24.4808	24.5127	2;4	z2:1018.5527;z4:509.7784	2	4	2031.07162	508.77518	8.2038e6	2	2
337.71329	24.0440	24.0440	24.4332	2;4	z2:674.4183;z4:337.7133	2	4	1344.81680	337.21148	8.1958e6	2	2
505.29636	24.8227	24.8227	24.9632	2	z2:505.2964	1	2	1006.57145	504.29300	8.1576e6	1	1
371.70746	24.8227	24.9632	24.9632	2;4	z2:742.4061;z4:371.7075	2	4	1478.78428	370.70335	7.9740e6	1	2
402.24539	24.8227	24.8730	24.9632	2	z2:402.2454	1	2	800.46952	401.24204	7.9704e6	1	1
519.26990	24.0440	24.3087	24.3780	2	z2:519.2699	1	2	1034.51853	518.26654	7.9243e6	1	1
459.71191	24.0440	24.2253	24.3087	2;4	z2:918.4155;z4:459.7119	2	4	1830.80445	458.70839	7.9045e6	2	2
488.28210	24.0440	24.1867	24.2738	5	z5:488.2821	1	5	2430.35401	487.07808	7.8685e6	1	1
572.35089	24.5637	24.6553	24.7837	2	z2:572.3509	1	2	1140.68052	571.34754	7.8558e6	1	1
421.18585	24.0440	24.0783	24.5637	2	z2:421.1859	1	2	838.35044	420.18250	7.8013e6	1	1
371.23947	24.0440	24.0783	24.5637	2	z2:371.2395	1	2	738.45768	370.23612	7.7848e6	1	1
421.18585	24.6205	24.9125	24.9632	1	z1:421.1859	1	1	420.17858	421.18585	7.7656e6	1	1
432.28091	24.0440	24.1867	24.1867	2	z2:432.2809	1	2	860.54057	431.27756	7.7583e6	1	1
326.70389	24.3780	24.6553	24.9363	2;4	z2:652.4031;z4:326.7039	2	4	1300.78132	326.20261	7.7228e6	2	2
332.16422	24.0440	24.0783	24.5637	2;4	z2:663.3206;z4:332.1642	2	4	1322.62068	331.66245	7.7181e6	2	2
476.23468	24.0440	24.4808	24.6205	1	z1:476.2347	1	1	475.22740	476.23468	7.7114e6	1	1
620.35858	24.4808	24.9632	24.9632	1	z1:620.3586	1	1	617.34460	618.35187	7.6407e6	1	1
391.19269	24.0440	24.2738	24.7448	2	z2:391.1927	1	2	778.36411	390.18933	7.6127e6	1	1
310.16293	24.7837	24.9632	24.9632	2;4	z2:618.3203;z4:310.1629	2	4	1232.61348	309.16065	7.6100e6	2	3
389.23843	24.6205	24.6205	24.9632	4	z4:389.2384	1	4	1548.91121	388.23508	7.5730e6	1	1
403.20117	24.0440	24.3780	24.3780	4	z4:403.2012	1	4	1604.76216	402.19782	7.5612e6	1	1
408.22318	24.6987	24.9363	24.9632	2;4	z2:815.4376;z4:408.2232	2	4	1624.84995	407.21977	7.5243e6	2	2
691.28204	24.4332	24.9125	24.9632	2	z2:691.2820	1	2	1378.54282	690.27869	7.5110e6	1	1
349.71814	24.0440	24.1215	24.3087	2;4	z2:698.4310;z4:349.7181	2	4	1392.83724	349.21659	7.5066e6	2	2
356.19186	24.9363	24.9363	24.9632	4	z4:356.1919	1	4	1416.72493	355.18851	7.4877e6	1	1
480.74500	24.0783	24.3087	24.5127	4	z4:480.7450	1	4	1914.93746	479.74164	7.4872e6	1	1
394.23596	24.5637	24.9363	24.9632	2;4	z2:787.4656;z4:394.2360	2	4	1568.90148	393.23265	7.4699e6	2	2
322.15350	24.4808	24.9363	24.9632	4	z4:322.1535	1	4	1282.57820	321.65183	7.4215e6	1	1
388.22922	24.0783	24.5637	24.7448	4	z4:388.2292	1	4	1546.88105	387.72754	7.3965e6	1	1
587.35077	24.4808	24.9363	24.9632	2	z2:587.3508	1	2	1170.68028	586.34741	7.3550e6	1	1
547.30713	24.0440	24.3087	24.3087	2	z2:547.3071	1	2	1090.59300	546.30377	7.3549e6	1	1
431.26056	24.0440	24.0783	24.5637	2	z2:431.2606	1	2	858.49986	430.25720	7.3420e6	1	1
561.29706	24.3780	24.8730	24.9632	2	z2:561.2971	1	2	1118.57285	560.29370	7.3212e6	1	1
469.22131	24.3087	24.6205	24.8227	2	z2:469.2213	1	2	934.42136	468.21796	7.3111e6	1	1
603.30914	24.0440	24.4332	24.5637	2	z2:603.3091	1	2	1202.59702	602.30579	7.2980e6	1	1
518.25647	24.0440	24.1867	24.2253	1	z1:518.2565	1	1	517.24919	518.25647	7.2859e6	1	1
337.21555	24.1522	24.5127	24.9125	2;4	z2:673.4235;z4:337.2155	2	4	1342.82621	336.71383	7.2719e6	2	2
544.31995	24.0440	24.0440	24.3432	2	z2:544.3199	1	2	1084.61863	543.31659	7.2447e6	1	1
381.22406	24.0440	24.2738	24.5637	2	z2:381.2241	1	2	758.42686	380.22071	7.2140e6	1	1
355.20334	24.1867	24.4808	24.6205	2;4	z2:709.3962;z4:355.2033	2	4	1414.77754	354.70166	7.2010e6	1	2
435.21796	24.5637	24.7448	24.8227	4	z4:435.2180	1	4	1732.82930	434.21460	7.1515e6	1	1
341.19272	24.0783	24.5637	24.9125	5	z5:341.1927	1	5	1696.91379	340.39003	7.0601e6	1	1
588.38214	24.0440	24.3087	24.7837	2	z2:588.3821	1	2	1172.74302	587.37879	7.0286e6	1	1
523.26971	24.3432	24.5637	24.8227	2	z2:523.2697	1	2	1042.51817	522.26636	6.9435e6	1	1
338.18161	24.0440	24.0783	24.1867	4	z4:338.1816	1	4	1346.69062	337.67993	6.9264e6	1	1
503.28104	24.6553	24.6987	24.9632	2	z2:503.2810	1	2	1002.54081	502.27768	6.9238e6	1	1
743.40454	24.0440	24.1522	24.6205	2	z2:743.4045	1	2	1480.78111	741.39783	6.8958e6	1	1
446.27164	24.0440	24.0783	24.3432	2	z2:446.2716	1	2	888.52201	445.26828	6.8891e6	1	1
705.34088	24.2738	24.6987	24.9125	1	z1:705.3409	1	1	702.32690	703.33417	6.8411e6	1	1
385.20068	24.0440	24.0783	24.5637	4	z4:385.2007	1	4	1534.76692	384.69901	6.8094e6	1	1
591.29681	24.0440	24.0783	24.5637	2	z2:591.2968	1	2	1178.57237	590.29346	6.7469e6	1	1
432.24356	24.6205	24.9363	24.9632	2	z2:432.2436	1	2	860.46586	431.24021	6.7115e6	1	1
408.73163	24.0440	24.3780	24.3780	4	z4:408.7316	1	4	1626.88399	407.72827	6.6691e6	1	1
401.71246	24.7448	24.8227	24.9363	2;4	z2:802.4203;z4:401.7125	2	4	1600.81404	401.21079	6.6292e6	1	2
423.23456	24.1215	24.5127	24.9125	2	z2:423.2346	1	2	842.44785	422.23120	6.6127e6	1	1
417.69513	24.0440	24.4332	24.9125	6	z6:417.6951	1	6	2494.10699	416.69177	6.6029e6	1	1
375.72144	24.4808	24.5127	24.7837	4	z4:375.7214	1	4	1492.83651	374.21640	6.5999e6	1	1
333.69400	24.6205	24.6987	24.9632	4	z4:333.6940	1	4	1326.73348	332.69065	6.5804e6	1	2
510.25491	24.4332	24.9125	24.9632	2	z2:510.2549	1	2	1016.48856	509.25156	6.5510e6	1	1
361.21906	24.1867	24.6553	24.9632	2	z2:361.2191	1	2	718.41685	360.21570	6.5411e6	1	1
388.29135	24.0440	24.3780	24.8730	5	z5:388.2914	1	5	1932.40695	387.48867	6.5114e6	1	1
332.94098	24.0440	24.0783	24.5637	4	z4:332.9410	1	4	1324.72475	332.18846	6.5098e6	1	1
303.21405	24.0440	24.0783	24.5637	4	z4:303.2141	1	4	1206.82039	302.71237	6.4904e6	1	1
441.21585	24.4332	24.4808	24.9632	2	z2:441.2159	1	2	878.41044	440.21250	6.4877e6	1	1
501.33923	24.3780	24.8730	24.9632	2	z2:501.3392	1	2	998.65720	500.33588	6.4738e6	1	1
462.24924	24.6553	24.9363	24.9632	2	z2:462.2492	1	2	920.47721	461.24588	6.4624e6	1	1
443.22394	24.4332	24.8227	24.9632	2;4	z2:885.4419;z4:443.2239	2	4	1764.85349	442.22065	6.4127e6	2	2
544.37994	24.0440	24.0783	24.5637	2	z2:544.3799	1	2	1084.73863	543.37659	6.4072e6	1	1
442.66565	24.0440	24.0440	24.4332	2;4	z2:884.3230;z4:442.6656	2	4	1762.61927	441.66209	6.3832e6	2	2
448.25876	24.7837	24.9363	24.9632	4	z4:448.2588	1	4	1784.99251	447.25540	6.2994e6	1	1
636.31171	24.0783	24.1867	24.5637	1	z1:636.3117	1	1	633.29772	634.30500	6.2367e6	1	1
308.67404	24.3087	24.7837	24.9632	1	z1:308.6740	1	1	307.66677	308.67404	6.2243e6	1	1
613.27399	24.0783	24.3780	24.6205	2;4	z2:613.2740;z4:307.1409	2	2	1222.52717	612.27086	6.2243e6	2	2
569.31061	24.8227	24.8730	24.9632	6	z6:569.3106	1	6	3401.79315	567.97280	6.2023e6	1	2
535.28601	24.0440	24.1867	24.2253	2	z2:535.2860	1	2	1066.55076	534.28266	6.1359e6	1	1
442.22256	24.0440	24.2738	24.3780	1;2	z1:883.4394;z2:442.2226	2	2	880.42395	441.21925	6.1168e6	2	2
606.29047	24.3087	24.7837	24.9632	2;4	z2:606.2905;z4:303.6494	2	2	1208.55972	605.28713	6.1139e6	2	2
375.20465	24.0440	24.3087	24.7837	1	z1:375.2047	1	1	373.19402	374.20130	6.1047e6	1	1
480.26144	24.4808	24.6987	24.8227	2	z2:480.2614	1	2	956.50163	479.25809	6.0640e6	1	1
811.35742	24.0440	24.1867	24.2738	2;4	z2:811.3574;z4:406.1818	2	2	1616.68583	809.35019	6.0605e6	2	2
477.21002	24.7448	24.8730	24.9632	2	z2:477.2100	1	2	950.39878	476.20667	5.9380e6	1	1
396.70825	24.6553	24.7448	24.9632	4	z4:396.7083	1	4	1578.79048	395.70490	5.9303e6	1	1
668.33527	24.5637	24.9125	24.9632	2;4	z2:668.3353;z4:334.6715	2	2	1332.64970	667.33213	5.9016e6	2	2
459.29135	24.0440	24.3780	24.4332	2	z2:459.2914	1	2	914.56144	458.28800	5.8592e6	1	1
302.66818	24.0440	24.5127	24.9632	4	z4:302.6682	1	4	1204.63691	302.16650	5.8591e6	1	1
593.75458	24.8227	24.8730	24.9363	2;4;6	z2:1186.4991;z4:593.7546;z6:396.5053	3	4	2366.97521	592.75108	5.8486e6	2	3
538.26038	24.4332	24.8227	24.8730	2	z2:538.2604	1	2	1072.49949	537.25702	5.7945e6	1	1
430.30112	24.1215	24.6205	24.9632	2	z2:430.3011	1	2	856.58097	429.29776	5.7907e6	1	1
556.35565	24.0440	24.0783	24.5637	2	z2:556.3557	1	2	1108.69004	555.35230	5.7862e6	1	1
